date,s_af,r_cfs,i_cfs
2017-06-01,1533780,NA,52
2017-06-02,1532840,NA,71
2017-06-03,1532090,NA,190
2017-06-04,1531150,NA,64
2017-06-05,1530210,NA,106
2017-06-06,1529270,NA,102
2017-06-07,1527960,NA,-54
2017-06-08,1526460,NA,-178
2017-06-09,1526080,NA,291
2017-06-10,1524580,NA,-204
2017-06-11,1523830,NA,169
2017-06-12,1523080,NA,74
2017-06-13,1521960,NA,-114
2017-06-14,1521210,NA,72
2017-06-15,1520840,NA,304
2017-06-16,1519710,NA,-87
2017-06-17,1519150,NA,236
2017-06-18,1518030,NA,-33
2017-06-19,1517280,NA,257
2017-06-20,1516160,NA,64
2017-06-21,1515220,NA,230
2017-06-22,1513730,NA,-88
2017-06-23,1512610,NA,162
2017-06-24,1511490,NA,126
2017-06-25,1509810,NA,-172
2017-06-26,1507940,NA,-243
2017-06-27,1506450,NA,-88
2017-06-28,1505150,NA,2
2017-06-29,1503840,NA,22
2017-06-30,1502540,NA,-4
